dates,Close,SandP_Change
4/11/1950,17.75,-0.00560
4/12/1950,17.940001,0.01070
4/13/1950,17.98,0.00220
4/14/1950,17.959999,-0.00110
4/17/1950,17.879999,-0.00450
4/18/1950,18.030001,0.00840
4/19/1950,18.049999,0.00110
4/20/1950,17.93,-0.00660
4/21/1950,17.959999,0.00170
4/24/1950,17.83,-0.00720
4/25/1950,17.83,0.00000
4/26/1950,17.76,-0.00390
4/27/1950,17.860001,0.00560
4/28/1950,17.959999,0.00560
5/1/1950,18.219999,0.01450
5/2/1950,18.110001,-0.00600
5/3/1950,18.27,0.00880
5/4/1950,18.120001,-0.00820
5/5/1950,18.219999,0.00550
5/8/1950,18.27,0.00270
5/9/1950,18.27,0.00000
5/10/1950,18.290001,0.00110
5/11/1950,18.290001,0.00000
5/12/1950,18.18,-0.00600
5/15/1950,18.26,0.00440
5/16/1950,18.440001,0.00990
5/17/1950,18.52,0.00430
5/18/1950,18.559999,0.00220
5/19/1950,18.68,0.00650
5/22/1950,18.6,-0.00430
5/23/1950,18.709999,0.00590
5/24/1950,18.690001,-0.00110
5/25/1950,18.690001,0.00000
5/26/1950,18.67,-0.00110
5/29/1950,18.719999,0.00270
5/31/1950,18.780001,0.00320
6/1/1950,18.77,-0.00050
6/2/1950,18.790001,0.00110
6/5/1950,18.6,-0.01010
6/6/1950,18.879999,0.01510
6/7/1950,18.93,0.00260
6/8/1950,19.139999,0.01110
6/9/1950,19.26,0.00630
6/12/1950,19.4,0.00730
6/13/1950,19.25,-0.00770
6/14/1950,18.98,-0.01400
6/15/1950,18.93,-0.00260
6/16/1950,18.969999,0.00210
6/19/1950,18.92,-0.00260
6/20/1950,18.83,-0.00480
6/21/1950,19,0.00900
6/22/1950,19.16,0.00840
6/23/1950,19.139999,-0.00100
6/26/1950,18.110001,-0.05380
6/27/1950,17.91,-0.01100
6/28/1950,18.110001,0.01120
6/29/1950,17.440001,-0.03700
6/30/1950,17.690001,0.01430
7/3/1950,17.639999,-0.00280
7/5/1950,17.809999,0.00960
7/6/1950,17.91,0.00560
7/7/1950,17.67,-0.01340
7/10/1950,17.59,-0.00450
7/11/1950,17.32,-0.01530
7/12/1950,16.870001,-0.02600
7/13/1950,16.690001,-0.01070
7/14/1950,16.870001,0.01080
7/17/1950,16.68,-0.01130
7/18/1950,17.059999,0.02280
7/19/1950,17.360001,0.01760
7/20/1950,17.610001,0.01440
7/21/1950,17.59,-0.00110
7/24/1950,17.48,-0.00630
7/25/1950,17.23,-0.01430
7/26/1950,17.27,0.00230
7/27/1950,17.5,0.01330
7/28/1950,17.690001,0.01090
7/31/1950,17.84,0.00850
8/1/1950,18.02,0.01010
8/2/1950,17.950001,-0.00390
8/3/1950,17.99,0.00220
8/4/1950,18.139999,0.00830
8/7/1950,18.41,0.01490
8/8/1950,18.459999,0.00270
8/9/1950,18.610001,0.00810
8/10/1950,18.48,-0.00700
8/11/1950,18.280001,-0.01080
8/14/1950,18.290001,0.00050
8/15/1950,18.32,0.00160
8/16/1950,18.34,0.00110
8/17/1950,18.540001,0.01090
8/18/1950,18.68,0.00760
8/21/1950,18.700001,0.00110
8/22/1950,18.68,-0.00110
8/23/1950,18.82,0.00750
8/24/1950,18.790001,-0.00160
8/25/1950,18.540001,-0.01330
8/28/1950,18.530001,-0.00050
8/29/1950,18.540001,0.00050
8/30/1950,18.43,-0.00590
8/31/1950,18.42,-0.00050
9/1/1950,18.549999,0.00710
9/5/1950,18.68,0.00700
9/6/1950,18.540001,-0.00750
9/7/1950,18.59,0.00270
9/8/1950,18.75,0.00860
9/11/1950,18.610001,-0.00750
9/12/1950,18.870001,0.01400
9/13/1950,19.09,0.01170
9/14/1950,19.18,0.00470
9/15/1950,19.290001,0.00570
9/18/1950,19.370001,0.00410
9/19/1950,19.309999,-0.00310
9/20/1950,19.209999,-0.00520
9/21/1950,19.370001,0.00830
9/22/1950,19.440001,0.00360
9/25/1950,19.42,-0.00100
9/26/1950,19.139999,-0.01440
9/27/1950,19.41,0.01410
9/28/1950,19.42,0.00050
9/29/1950,19.450001,0.00150
10/2/1950,19.690001,0.01230
10/3/1950,19.66,-0.00150
10/4/1950,20,0.01730
10/5/1950,19.889999,-0.00550
10/6/1950,20.120001,0.01160
10/9/1950,20,-0.00600
10/10/1950,19.780001,-0.01100
10/11/1950,19.860001,0.00400
10/13/1950,19.85,-0.00050
10/16/1950,19.709999,-0.00710
10/17/1950,19.889999,0.00910
10/18/1950,20.01,0.00600
10/19/1950,20.02,0.00050
10/20/1950,19.959999,-0.00300
10/23/1950,19.959999,0.00000
10/24/1950,20.08,0.00600
10/25/1950,20.049999,-0.00150
10/26/1950,19.610001,-0.02190
10/27/1950,19.77,0.00820
10/30/1950,19.610001,-0.00810
10/31/1950,19.530001,-0.00410
11/1/1950,19.559999,0.00150
11/2/1950,19.73,0.00870
11/3/1950,19.85,0.00610
11/6/1950,19.360001,-0.02470
11/8/1950,19.559999,0.01030
11/9/1950,19.790001,0.01180
11/10/1950,19.940001,0.00760
11/13/1950,20.01,0.00350
11/14/1950,19.860001,-0.00750
11/15/1950,19.82,-0.00200
11/16/1950,19.719999,-0.00500
11/17/1950,19.860001,0.00710
11/20/1950,19.93,0.00350
11/21/1950,19.879999,-0.00250
11/22/1950,20.16,0.01410
11/24/1950,20.32,0.00790
11/27/1950,20.18,-0.00690
11/28/1950,19.559999,-0.03070
11/29/1950,19.370001,-0.00970
11/30/1950,19.51,0.00720
12/1/1950,19.66,0.00770
12/4/1950,19,-0.03360
12/5/1950,19.309999,0.01630
12/6/1950,19.450001,0.00730
12/7/1950,19.4,-0.00260
12/8/1950,19.4,0.00000
12/11/1950,19.719999,0.01650
12/12/1950,19.68,-0.00200
12/13/1950,19.67,-0.00050
12/14/1950,19.43,-0.01220
12/15/1950,19.33,-0.00510
12/18/1950,19.85,0.02690
12/19/1950,19.959999,0.00550
12/20/1950,19.969999,0.00050
12/21/1950,19.98,0.00050
12/22/1950,20.07,0.00450
12/26/1950,19.92,-0.00750
12/27/1950,20.299999,0.01910
12/28/1950,20.379999,0.00390
12/29/1950,20.43,0.00250
1/2/1951,20.77,0.01660
1/3/1951,20.690001,-0.00390
1/4/1951,20.870001,0.00870
1/5/1951,20.870001,0.00000
1/8/1951,21,0.00620
1/9/1951,21.120001,0.00570
1/10/1951,20.85,-0.01280
1/11/1951,21.190001,0.01630
1/12/1951,21.110001,-0.00380
1/15/1951,21.299999,0.00900
1/16/1951,21.459999,0.00750
1/17/1951,21.549999,0.00420
1/18/1951,21.4,-0.00700
1/19/1951,21.360001,-0.00190
1/22/1951,21.18,-0.00840
1/23/1951,21.26,0.00380
1/24/1951,21.16,-0.00470
1/25/1951,21.030001,-0.00610
1/26/1951,21.26,0.01090
1/29/1951,21.67,0.01930
1/30/1951,21.74,0.00320
1/31/1951,21.66,-0.00370
2/1/1951,21.77,0.00510
2/2/1951,21.959999,0.00870
2/5/1951,22.200001,0.01090
2/6/1951,22.120001,-0.00360
2/7/1951,21.99,-0.00590
2/8/1951,22.09,0.00450
2/9/1951,22.17,0.00360
2/13/1951,22.18,0.00050
2/14/1951,22.120001,-0.00270
2/15/1951,22,-0.00540
2/16/1951,22.129999,0.00590
2/19/1951,21.83,-0.01360
2/20/1951,21.790001,-0.00180
2/21/1951,21.860001,0.00320
2/23/1951,21.92,0.00270
2/26/1951,21.93,0.00050
2/27/1951,21.76,-0.00780
2/28/1951,21.799999,0.00180
3/1/1951,21.85,0.00230
3/2/1951,21.93,0.00370
3/5/1951,21.790001,-0.00640
3/6/1951,21.790001,0.00000
3/7/1951,21.860001,0.00320
3/8/1951,21.950001,0.00410
3/9/1951,21.950001,0.00000
3/12/1951,21.700001,-0.01140
3/13/1951,21.41,-0.01340
3/14/1951,21.25,-0.00750
3/15/1951,21.290001,0.00190
3/16/1951,21.639999,0.01640
3/19/1951,21.559999,-0.00370
3/20/1951,21.52,-0.00190
3/21/1951,21.639999,0.00560
3/22/1951,21.73,0.00420
3/26/1951,21.530001,-0.00920
3/27/1951,21.51,-0.00090
3/28/1951,21.26,-0.01160
3/29/1951,21.33,0.00330
3/30/1951,21.48,0.00700
4/2/1951,21.32,-0.00740
4/3/1951,21.26,-0.00280
4/4/1951,21.4,0.00660
4/5/1951,21.690001,0.01360
4/6/1951,21.719999,0.00140
4/9/1951,21.68,-0.00180
4/10/1951,21.65,-0.00140
4/11/1951,21.639999,-0.00050
4/12/1951,21.83,0.00880
4/13/1951,22.09,0.01190
4/16/1951,22.040001,-0.00230
4/17/1951,22.09,0.00230
4/18/1951,22.129999,0.00180
4/19/1951,22.040001,-0.00410
4/20/1951,22.040001,0.00000
4/23/1951,22.049999,0.00050
4/24/1951,21.959999,-0.00410
4/25/1951,21.969999,0.00050
4/26/1951,22.16,0.00860
4/27/1951,22.389999,0.01040
4/30/1951,22.43,0.00180
5/1/1951,22.530001,0.00450
5/2/1951,22.620001,0.00400
5/3/1951,22.809999,0.00840
5/4/1951,22.77,-0.00180
5/7/1951,22.629999,-0.00610
5/8/1951,22.610001,-0.00090
5/9/1951,22.639999,0.00130
5/10/1951,22.51,-0.00570
5/11/1951,22.33,-0.00800
5/14/1951,22.18,-0.00670
5/15/1951,21.76,-0.01890
5/16/1951,21.690001,-0.00320
5/17/1951,21.91,0.01010
5/18/1951,21.51,-0.01830
5/21/1951,21.459999,-0.00230
5/22/1951,21.360001,-0.00470
5/23/1951,21.16,-0.00940
5/24/1951,21.049999,-0.00520
5/25/1951,21.030001,-0.00100
5/28/1951,21.209999,0.00860
5/29/1951,21.35,0.00660
5/31/1951,21.52,0.00800
6/1/1951,21.48,-0.00190
6/4/1951,21.24,-0.01120
6/5/1951,21.33,0.00420
6/6/1951,21.48,0.00700
6/7/1951,21.559999,0.00370
6/8/1951,21.49,-0.00320
6/11/1951,21.610001,0.00560
6/12/1951,21.52,-0.00420
6/13/1951,21.549999,0.00140
6/14/1951,21.84,0.01350
6/15/1951,22.040001,0.00920
6/18/1951,22.049999,0.00050
6/19/1951,22.02,-0.00140
6/20/1951,21.91,-0.00500
6/21/1951,21.780001,-0.00590
6/22/1951,21.549999,-0.01060
6/25/1951,21.290001,-0.01210
6/26/1951,21.299999,0.00050
6/27/1951,21.370001,0.00330
6/28/1951,21.1,-0.01260
6/29/1951,20.959999,-0.00660
7/2/1951,21.1,0.00670
7/3/1951,21.23,0.00620
7/5/1951,21.639999,0.01930
7/6/1951,21.639999,0.00000
7/9/1951,21.73,0.00420
7/10/1951,21.629999,-0.00460
7/11/1951,21.68,0.00230
7/12/1951,21.799999,0.00550
7/13/1951,21.98,0.00830
7/16/1951,21.73,-0.01140
7/17/1951,21.92,0.00870
7/18/1951,21.879999,-0.00180
7/19/1951,21.84,-0.00180
7/20/1951,21.879999,0.00180
7/23/1951,22.1,0.01010
7/24/1951,22.440001,0.01540
7/25/1951,22.32,-0.00530
7/26/1951,22.469999,0.00670
7/27/1951,22.530001,0.00270
7/30/1951,22.629999,0.00440
7/31/1951,22.4,-0.01020
8/1/1951,22.51,0.00490
8/2/1951,22.82,0.01380
8/3/1951,22.85,0.00130
8/6/1951,23.01,0.00700
8/7/1951,23.030001,0.00090
8/8/1951,22.93,-0.00430
8/9/1951,22.84,-0.00390
8/10/1951,22.790001,-0.00220
8/13/1951,22.799999,0.00040
8/14/1951,22.700001,-0.00440
8/15/1951,22.790001,0.00400
8/16/1951,22.870001,0.00350
8/17/1951,22.940001,0.00310
8/20/1951,22.93,-0.00040
8/21/1951,22.83,-0.00440
8/22/1951,22.75,-0.00350
8/23/1951,22.9,0.00660
8/24/1951,22.879999,-0.00090
8/27/1951,22.85,-0.00130
8/28/1951,22.9,0.00220
8/29/1951,23.08,0.00790
8/30/1951,23.24,0.00690
8/31/1951,23.280001,0.00170
9/4/1951,23.280001,0.00000
9/5/1951,23.42,0.00600
9/6/1951,23.469999,0.00210
9/7/1951,23.530001,0.00260
9/10/1951,23.620001,0.00380
9/11/1951,23.5,-0.00510
9/12/1951,23.6,0.00430
9/13/1951,23.709999,0.00470
9/14/1951,23.690001,-0.00080
9/17/1951,23.620001,-0.00300
9/18/1951,23.59,-0.00130
9/19/1951,23.59,0.00000
9/20/1951,23.57,-0.00080
9/21/1951,23.4,-0.00720
9/24/1951,23.299999,-0.00430
9/25/1951,23.379999,0.00340
9/26/1951,23.4,0.00090
9/27/1951,23.27,-0.00560
9/28/1951,23.26,-0.00040
10/1/1951,23.469999,0.00900
10/2/1951,23.639999,0.00720
10/3/1951,23.790001,0.00630
10/4/1951,23.719999,-0.00290
10/5/1951,23.780001,0.00250
10/8/1951,23.75,-0.00130
10/9/1951,23.65,-0.00420
10/10/1951,23.610001,-0.00170
10/11/1951,23.700001,0.00380
10/15/1951,23.85,0.00630
10/16/1951,23.77,-0.00340
10/17/1951,23.690001,-0.00340
10/18/1951,23.67,-0.00080
10/19/1951,23.32,-0.01480
10/22/1951,22.75,-0.02440
10/23/1951,22.84,0.00400
10/24/1951,23.030001,0.00830
10/25/1951,22.959999,-0.00300
10/26/1951,22.809999,-0.00650
10/29/1951,22.690001,-0.00530
10/30/1951,22.66,-0.00130
10/31/1951,22.940001,0.01240
11/1/1951,23.1,0.00700
11/2/1951,22.93,-0.00740
11/5/1951,22.82,-0.00480
11/7/1951,22.49,-0.01450
11/8/1951,22.469999,-0.00090
11/9/1951,22.75,0.01250
11/13/1951,22.790001,0.00180
11/14/1951,22.85,0.00260
11/15/1951,22.84,-0.00040
11/16/1951,22.82,-0.00090
11/19/1951,22.73,-0.00390
11/20/1951,22.68,-0.00220
11/21/1951,22.639999,-0.00180
11/23/1951,22.4,-0.01060
11/26/1951,22.43,0.00130
11/27/1951,22.66,0.01030
11/28/1951,22.610001,-0.00220
11/29/1951,22.67,0.00270
11/30/1951,22.879999,0.00930
12/3/1951,23.01,0.00570
12/4/1951,23.139999,0.00560
12/5/1951,23.07,-0.00300
12/6/1951,23.34,0.01170
12/7/1951,23.379999,0.00170
12/10/1951,23.42,0.00170
12/11/1951,23.299999,-0.00510
12/12/1951,23.370001,0.00300
12/13/1951,23.389999,0.00090
12/14/1951,23.370001,-0.00090
12/17/1951,23.41,0.00170
12/18/1951,23.49,0.00340
12/19/1951,23.57,0.00340
12/20/1951,23.57,0.00000
12/21/1951,23.51,-0.00250
12/24/1951,23.540001,0.00130
12/26/1951,23.440001,-0.00420
12/27/1951,23.65,0.00900
12/28/1951,23.690001,0.00170
12/31/1951,23.77,0.00340
1/2/1952,23.799999,0.00130
1/3/1952,23.879999,0.00340
1/4/1952,23.92,0.00170
1/7/1952,23.91,-0.00040
1/8/1952,23.82,-0.00380
1/9/1952,23.74,-0.00340
1/10/1952,23.860001,0.00510
1/11/1952,23.98,0.00500
1/14/1952,24.16,0.00750
1/15/1952,24.059999,-0.00410
1/16/1952,24.09,0.00120
1/17/1952,24.200001,0.00460
1/18/1952,24.25,0.00210
1/21/1952,24.459999,0.00870
1/22/1952,24.66,0.00820
1/23/1952,24.540001,-0.00490
1/24/1952,24.559999,0.00080
1/25/1952,24.549999,-0.00040
1/28/1952,24.610001,0.00240
1/29/1952,24.57,-0.00160
1/30/1952,24.23,-0.01380
1/31/1952,24.139999,-0.00370
2/1/1952,24.299999,0.00660
2/4/1952,24.120001,-0.00740
2/5/1952,24.110001,-0.00040
2/6/1952,24.18,0.00290
2/7/1952,24.110001,-0.00290
2/8/1952,24.24,0.00540
2/11/1952,24.110001,-0.00540
2/13/1952,23.92,-0.00790
2/14/1952,23.870001,-0.00210
2/15/1952,23.860001,-0.00040
2/18/1952,23.74,-0.00500
2/19/1952,23.360001,-0.01600
2/20/1952,23.09,-0.01160
2/21/1952,23.16,0.00300
2/25/1952,23.23,0.00300
2/26/1952,23.15,-0.00340
2/27/1952,23.18,0.00130
2/28/1952,23.290001,0.00470
2/29/1952,23.26,-0.00130
3/3/1952,23.290001,0.00130
3/4/1952,23.68,0.01670
3/5/1952,23.709999,0.00130
3/6/1952,23.690001,-0.00080
3/7/1952,23.719999,0.00130
3/10/1952,23.6,-0.00510
3/11/1952,23.620001,0.00080
3/12/1952,23.73,0.00470
3/13/1952,23.75,0.00080
3/14/1952,23.75,0.00000
3/17/1952,23.92,0.00720
3/18/1952,23.870001,-0.00210
3/19/1952,23.82,-0.00210
3/20/1952,23.889999,0.00290
3/21/1952,23.93,0.00170
3/24/1952,23.93,0.00000
3/25/1952,23.790001,-0.00590
3/26/1952,23.780001,-0.00040
3/27/1952,23.99,0.00880
3/28/1952,24.18,0.00790
3/31/1952,24.370001,0.00790
4/1/1952,24.18,-0.00780
4/2/1952,24.120001,-0.00250
4/3/1952,24.120001,0.00000
4/4/1952,24.02,-0.00410
4/7/1952,23.799999,-0.00920
4/8/1952,23.91,0.00460
4/9/1952,23.940001,0.00130
4/10/1952,24.110001,0.00710
4/14/1952,23.950001,-0.00660
4/15/1952,23.65,-0.01250
4/16/1952,23.58,-0.00300
4/17/1952,23.41,-0.00720
4/18/1952,23.5,0.00380
4/21/1952,23.690001,0.00810
4/22/1952,23.58,-0.00460
4/23/1952,23.48,-0.00420
4/24/1952,23.43,-0.00210
4/25/1952,23.540001,0.00470
4/28/1952,23.549999,0.00040
4/29/1952,23.49,-0.00250
4/30/1952,23.32,-0.00720
5/1/1952,23.17,-0.00640
5/2/1952,23.559999,0.01680
5/5/1952,23.66,0.00420
5/6/1952,23.67,0.00040
5/7/1952,23.809999,0.00590
5/8/1952,23.860001,0.00210
5/9/1952,23.84,-0.00080
5/12/1952,23.75,-0.00380
5/13/1952,23.780001,0.00130
5/14/1952,23.68,-0.00420
5/15/1952,23.6,-0.00340
5/16/1952,23.559999,-0.00170
5/19/1952,23.610001,0.00210
5/20/1952,23.74,0.00550
5/21/1952,23.780001,0.00170
5/22/1952,23.91,0.00550
5/23/1952,23.889999,-0.00080
5/26/1952,23.940001,0.00210
5/27/1952,23.879999,-0.00250
5/28/1952,23.84,-0.00170
5/29/1952,23.860001,0.00080
6/2/1952,23.799999,-0.00250
6/3/1952,23.780001,-0.00080
6/4/1952,23.950001,0.00710
6/5/1952,24.1,0.00630
6/6/1952,24.26,0.00660
6/9/1952,24.370001,0.00450
6/10/1952,24.23,-0.00570
6/11/1952,24.309999,0.00330
6/12/1952,24.309999,0.00000
6/13/1952,24.370001,0.00250
6/16/1952,24.299999,-0.00290
6/17/1952,24.33,0.00120
6/18/1952,24.43,0.00410
6/19/1952,24.51,0.00330
6/20/1952,24.59,0.00330
6/23/1952,24.559999,-0.00120
6/24/1952,24.6,0.00160
6/25/1952,24.66,0.00240
6/26/1952,24.75,0.00360
6/27/1952,24.83,0.00320
6/30/1952,24.959999,0.00520
7/1/1952,25.120001,0.00640
7/2/1952,25.059999,-0.00240
7/3/1952,25.049999,-0.00040
7/7/1952,24.969999,-0.00320
7/8/1952,24.959999,-0.00040
7/9/1952,24.860001,-0.00400
7/10/1952,24.809999,-0.00200
7/11/1952,24.98,0.00690
7/14/1952,25.030001,0.00200
7/15/1952,25.16,0.00520
7/16/1952,25.16,0.00000
7/17/1952,25.049999,-0.00440
7/18/1952,24.85,-0.00800
7/21/1952,24.950001,0.00400
7/22/1952,25,0.00200
7/23/1952,25.110001,0.00440
7/24/1952,25.24,0.00520
7/25/1952,25.16,-0.00320
7/28/1952,25.200001,0.00160
7/29/1952,25.26,0.00240
7/30/1952,25.370001,0.00440
7/31/1952,25.4,0.00120
8/1/1952,25.450001,0.00200
8/4/1952,25.43,-0.00080
8/5/1952,25.459999,0.00120
8/6/1952,25.440001,-0.00080
8/7/1952,25.52,0.00310
8/8/1952,25.549999,0.00120
8/11/1952,25.52,-0.00120
8/12/1952,25.309999,-0.00820
8/13/1952,25.280001,-0.00120
8/14/1952,25.280001,0.00000
8/15/1952,25.200001,-0.00320
8/18/1952,24.940001,-0.01030
8/19/1952,24.889999,-0.00200
8/20/1952,24.950001,0.00240
8/21/1952,24.98,0.00120
8/22/1952,24.99,0.00040
8/25/1952,24.870001,-0.00480
8/26/1952,24.83,-0.00160
8/27/1952,24.940001,0.00440
8/28/1952,24.969999,0.00120
8/29/1952,25.030001,0.00240
9/2/1952,25.15,0.00480
9/3/1952,25.25,0.00400
9/4/1952,25.24,-0.00040
9/5/1952,25.209999,-0.00120
9/8/1952,25.110001,-0.00400
9/9/1952,24.860001,-0.01000
9/10/1952,24.690001,-0.00680
9/11/1952,24.719999,0.00120
9/12/1952,24.709999,-0.00040
9/15/1952,24.450001,-0.01050
9/16/1952,24.530001,0.00330
9/17/1952,24.58,0.00200
9/18/1952,24.51,-0.00280
9/19/1952,24.57,0.00240
9/22/1952,24.59,0.00080
9/23/1952,24.700001,0.00450
9/24/1952,24.790001,0.00360
9/25/1952,24.809999,0.00080
9/26/1952,24.73,-0.00320
9/29/1952,24.68,-0.00200
9/30/1952,24.540001,-0.00570
10/1/1952,24.48,-0.00240
10/2/1952,24.52,0.00160
10/3/1952,24.5,-0.00080
10/6/1952,24.440001,-0.00240
10/7/1952,24.4,-0.00160
10/8/1952,24.58,0.00740
10/9/1952,24.57,-0.00040
10/10/1952,24.549999,-0.00080
10/14/1952,24.48,-0.00290
10/15/1952,24.059999,-0.01720
10/16/1952,23.91,-0.00620
10/17/1952,24.200001,0.01210
10/20/1952,24.129999,-0.00290
10/21/1952,24.07,-0.00250
10/22/1952,23.799999,-0.01120
10/23/1952,23.870001,0.00290
10/24/1952,24.030001,0.00670
10/27/1952,24.09,0.00250
10/28/1952,24.129999,0.00170
10/29/1952,24.15,0.00080
10/30/1952,24.15,0.00000
10/31/1952,24.52,0.01530
11/3/1952,24.6,0.00330
11/5/1952,24.67,0.00280
11/6/1952,24.77,0.00410
11/7/1952,24.780001,0.00040
11/10/1952,24.77,-0.00040
11/12/1952,24.65,-0.00480
11/13/1952,24.709999,0.00240
11/14/1952,24.75,0.00160
11/17/1952,24.799999,0.00200
11/18/1952,25.16,0.01450
11/19/1952,25.33,0.00680
11/20/1952,25.280001,-0.00200
11/21/1952,25.27,-0.00040
11/24/1952,25.42,0.00590
11/25/1952,25.360001,-0.00240
11/26/1952,25.52,0.00630
11/28/1952,25.66,0.00550
12/1/1952,25.68,0.00080
12/2/1952,25.74,0.00230
12/3/1952,25.709999,-0.00120
12/4/1952,25.610001,-0.00390
12/5/1952,25.620001,0.00040
12/8/1952,25.76,0.00550
12/9/1952,25.93,0.00660
12/10/1952,25.98,0.00190
12/11/1952,25.959999,-0.00080
12/12/1952,26.040001,0.00310
12/15/1952,26.040001,0.00000
12/16/1952,26.07,0.00120
12/17/1952,26.040001,-0.00120
12/18/1952,26.030001,-0.00040
12/19/1952,26.15,0.00460
12/22/1952,26.299999,0.00570
12/23/1952,26.190001,-0.00420
12/24/1952,26.209999,0.00080
12/26/1952,26.25,0.00150
12/29/1952,26.4,0.00570
12/30/1952,26.59,0.00720
12/31/1952,26.57,-0.00080
1/2/1953,26.540001,-0.00110
1/5/1953,26.66,0.00450
1/6/1953,26.48,-0.00680
1/7/1953,26.370001,-0.00420
1/8/1953,26.33,-0.00150
1/9/1953,26.08,-0.00950
1/12/1953,25.860001,-0.00840
1/13/1953,26.02,0.00620
1/14/1953,26.08,0.00230
1/15/1953,26.129999,0.00190
1/16/1953,26.02,-0.00420
1/19/1953,26.01,-0.00040
1/20/1953,26.139999,0.00500
1/21/1953,26.09,-0.00190
1/22/1953,26.120001,0.00110
1/23/1953,26.07,-0.00190
1/26/1953,26.02,-0.00190
1/27/1953,26.049999,0.00120
1/28/1953,26.129999,0.00310
1/29/1953,26.200001,0.00270
1/30/1953,26.379999,0.00690
2/2/1953,26.51,0.00490
2/3/1953,26.540001,0.00110
2/4/1953,26.42,-0.00450
2/5/1953,26.15,-0.01020
2/6/1953,26.51,0.01380
2/9/1953,25.690001,-0.03090
2/10/1953,25.620001,-0.00270
2/11/1953,25.639999,0.00080
2/13/1953,25.74,0.00390
2/16/1953,25.65,-0.00350
2/17/1953,25.5,-0.00580
2/18/1953,25.48,-0.00080
2/19/1953,25.57,0.00350
2/20/1953,25.629999,0.00230
2/24/1953,25.75,0.00470
2/25/1953,25.91,0.00620
2/26/1953,25.950001,0.00150
2/27/1953,25.9,-0.00190
3/2/1953,25.93,0.00120
3/3/1953,26,0.00270
3/4/1953,25.780001,-0.00850
3/5/1953,25.790001,0.00040
3/6/1953,25.84,0.00190
3/9/1953,25.83,-0.00040
3/10/1953,25.91,0.00310
3/11/1953,26.120001,0.00810
3/12/1953,26.129999,0.00040
3/13/1953,26.18,0.00190
3/16/1953,26.219999,0.00150
3/17/1953,26.33,0.00420
3/18/1953,26.24,-0.00340
3/19/1953,26.219999,-0.00080
3/20/1953,26.18,-0.00150
3/23/1953,26.02,-0.00610
3/24/1953,26.17,0.00580
3/25/1953,26.1,-0.00270
3/26/1953,25.950001,-0.00570
3/27/1953,25.99,0.00150
3/30/1953,25.610001,-0.01460
3/31/1953,25.290001,-0.01250
4/1/1953,25.25,-0.00160
4/2/1953,25.23,-0.00080
4/6/1953,24.610001,-0.02460
4/7/1953,24.709999,0.00410
4/8/1953,24.93,0.00890
4/9/1953,24.879999,-0.00200
4/10/1953,24.82,-0.00240
4/13/1953,24.77,-0.00200
4/14/1953,24.860001,0.00360
4/15/1953,24.959999,0.00400
4/16/1953,24.91,-0.00200
4/17/1953,24.620001,-0.01160
4/20/1953,24.73,0.00450
4/21/1953,24.67,-0.00240
4/22/1953,24.459999,-0.00850
4/23/1953,24.190001,-0.01100
4/24/1953,24.200001,0.00040
4/27/1953,24.34,0.00580
4/28/1953,24.52,0.00740
4/29/1953,24.68,0.00650
4/30/1953,24.620001,-0.00240
5/1/1953,24.73,0.00450
5/4/1953,25,0.01090
5/5/1953,25.030001,0.00120
5/6/1953,25,-0.00120
5/7/1953,24.9,-0.00400
5/8/1953,24.9,0.00000
5/11/1953,24.91,0.00040
5/12/1953,24.74,-0.00680
5/13/1953,24.709999,-0.00120
5/14/1953,24.85,0.00570
5/15/1953,24.84,-0.00040
5/18/1953,24.75,-0.00360
5/19/1953,24.700001,-0.00200
5/20/1953,24.93,0.00930
5/21/1953,25.059999,0.00520
5/22/1953,25.030001,-0.00120
5/25/1953,24.99,-0.00160
5/26/1953,24.870001,-0.00480
5/27/1953,24.639999,-0.00920
5/28/1953,24.459999,-0.00730
5/29/1953,24.540001,0.00330
6/1/1953,24.15,-0.01590
6/2/1953,24.219999,0.00290
6/3/1953,24.18,-0.00170
6/4/1953,24.030001,-0.00620
6/5/1953,24.09,0.00250
6/8/1953,24.01,-0.00330
6/9/1953,23.6,-0.01710
6/10/1953,23.540001,-0.00250
6/11/1953,23.75,0.00890
6/12/1953,23.82,0.00290
6/15/1953,23.620001,-0.00840
6/16/1953,23.549999,-0.00300
6/17/1953,23.85,0.01270
6/18/1953,23.84,-0.00040
6/19/1953,23.84,0.00000
6/22/1953,23.959999,0.00500
6/23/1953,24.120001,0.00670
6/24/1953,24.09,-0.00120
6/25/1953,24.190001,0.00420
6/26/1953,24.209999,0.00080
6/29/1953,24.139999,-0.00290
6/30/1953,24.139999,0.00000
7/1/1953,24.24,0.00410
7/2/1953,24.309999,0.00290
7/3/1953,24.360001,0.00210
7/6/1953,24.379999,0.00080
7/7/1953,24.51,0.00530
7/8/1953,24.5,-0.00040
7/9/1953,24.43,-0.00290
7/10/1953,24.41,-0.00080
7/13/1953,24.17,-0.00980
7/14/1953,24.08,-0.00370
7/15/1953,24.15,0.00290
7/16/1953,24.18,0.00120
7/17/1953,24.35,0.00700
7/20/1953,24.219999,-0.00530
7/21/1953,24.16,-0.00250
7/22/1953,24.190001,0.00120
7/23/1953,24.23,0.00170
7/24/1953,24.23,0.00000
7/27/1953,24.07,-0.00660
7/28/1953,24.110001,0.00170
7/29/1953,24.26,0.00620
